time_first,time_last,initiator,src_ip,dst_ip,src_port,dst_port,l4_proto,duration,pkts_aggr,bytes_aggr,mean_Bpp,mean_pps,mean_Bps,pkts_ab,pkts_ba,bytes_ab,bytes_ba,mean_Bpp_ab,mean_Bpp_ba,mean_pps_ab,mean_pps_ba,mean_Bps_ab,mean_Bps_ba,mean_pkts_asm,mean_bytes_asm,tcp_flags_aggr,tcp_flags_ab,tcp_flags_ba,dga,p_type,p_name,doh_method,doh_server,file_name
1753287989.731546,1753287989.859405,A,10.0.2.100,104.16.248.249,34687,443,6,0.12785911560058594,29,5356,184.68965517241378,226.81214291041994,41889.856463041695,15,14,848,4508,56.53333333333333,322.0,117.31662564332065,109.49551726709927,6632.299903035728,35257.55656000596,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753287992.88747,1753287993.017101,A,10.0.2.100,104.16.248.249,43967,443,6,0.12963104248046875,29,5357,184.72413793103448,223.71184744864928,41324.97816491083,15,14,848,4509,56.53333333333333,322.07142857142856,115.7130245424048,107.99882290624448,6541.642987463952,34783.33517744688,0.4827586206896552,0.841702445398544,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753287996.044775,1753287996.175087,A,10.0.2.100,104.16.249.249,42231,443,6,0.1303119659423828,29,5357,184.72413793103448,222.54287847074838,41109.04137819997,15,14,848,4509,56.53333333333333,322.07142857142856,115.10838541590434,107.43449305484404,6507.460722179125,34601.580656020844,0.4827586206896552,0.841702445398544,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753287999.21284,1753287999.343969,A,10.0.2.100,104.16.249.249,45845,443,6,0.13112902641296387,29,5356,184.68965517241378,221.15622142019473,40845.266273329755,15,14,848,4508,56.53333333333333,322.0,114.39114901044555,106.76507240974918,6466.912957390522,34378.35331593924,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288002.398945,1753288002.528643,A,10.0.2.100,104.16.248.249,60439,443,6,0.1296977996826172,29,5356,184.68965517241378,223.59669995146987,41295.99741172665,15,14,848,4508,56.53333333333333,322.0,115.65346549213959,107.94323445933028,6538.275915822292,34757.72149590435,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288005.581715,1753288005.707748,A,10.0.2.100,104.16.248.249,56481,443,6,0.12603282928466797,29,5357,184.72413793103448,230.09877795013432,42504.79839582308,15,14,848,4509,56.53333333333333,322.07142857142856,119.01660928455223,111.08216866558209,6728.405644886686,35776.3927509364,0.4827586206896552,0.841702445398544,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288008.742455,1753288008.868524,A,10.0.2.100,104.16.249.249,52927,443,6,0.1260690689086914,29,5356,184.68965517241378,230.03263410316734,42484.64787091601,15,14,848,4508,56.53333333333333,322.0,118.98239694991415,111.05023715325319,6726.47150756848,35758.17636334753,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288011.90874,1753288012.039438,A,10.0.2.100,104.16.248.249,54155,443,6,0.13069796562194824,29,5355,184.6551724137931,221.88562662011321,40972.32863967952,15,14,848,4507,56.53333333333333,321.92857142857144,114.76842756212753,107.11719905798569,6488.241771512276,34484.08686816725,0.4827586206896552,0.8416433239962652,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288015.075364,1753288015.207324,A,10.0.2.100,104.16.248.249,34441,443,6,0.1319599151611328,29,5355,184.6551724137931,219.76370600563706,40580.50502276505,15,14,848,4507,56.53333333333333,321.92857142857144,113.67088241670882,106.09282358892824,6426.193885957939,34154.31113680711,0.4827586206896552,0.8416433239962652,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288018.238698,1753288018.365538,A,10.0.2.100,104.16.248.249,52621,443,6,0.12683987617492676,29,5356,184.68965517241378,228.63472335786318,42226.46821740397,15,14,848,4508,56.53333333333333,322.0,118.25933966786026,110.37538369000292,6685.594669223034,35540.87354818094,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288021.402834,1753288021.529242,A,10.0.2.100,104.16.249.249,41665,443,6,0.12640810012817383,29,5356,184.68965517241378,229.41567803483252,42370.702467398725,15,14,848,4508,56.53333333333333,322.0,118.66328174215475,110.75239629267777,6708.430861156482,35662.27160624224,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288024.569912,1753288024.697421,A,10.0.2.100,104.16.249.249,33233,443,6,0.12750911712646484,29,5356,184.68965517241378,227.43471724643427,42004.83950247938,15,14,848,4508,56.53333333333333,322.0,117.63864685160392,109.79607039483034,6650.504835344009,35354.334667135365,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288027.736752,1753288027.867205,A,10.0.2.100,104.16.248.249,55691,443,6,0.13045287132263184,29,5357,184.72413793103448,222.30250439086262,41064.638483512106,15,14,848,4509,56.53333333333333,322.07142857142856,114.98405399527377,107.31845039558885,6500.431852532811,34564.20663097929,0.4827586206896552,0.841702445398544,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288030.902032,1753288031.029121,A,10.0.2.100,104.16.249.249,50939,443,6,0.1270890235900879,29,5356,184.68965517241378,228.18650408029265,42143.68675358784,15,14,848,4508,56.53333333333333,322.0,118.0275021104962,110.15900196979645,6672.488119313385,35471.19863427446,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288034.064048,1753288034.192791,A,10.0.2.100,104.16.249.249,45107,443,6,0.12874293327331543,29,5356,184.68965517241378,225.2550820667905,41602.283432749304,15,14,848,4508,56.53333333333333,322.0,116.51124934489164,108.74383272189885,6586.769296297874,35015.514136451435,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288037.224327,1753288037.351155,A,10.0.2.100,104.16.249.249,52565,443,6,0.12682795524597168,29,5356,184.68965517241378,228.65621340150952,42230.43720615465,15,14,848,4508,56.53333333333333,322.0,118.27045520767734,110.38575819383219,6686.223067740692,35544.21413841396,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288040.391192,1753288040.531429,A,10.0.2.100,104.16.249.249,38705,443,6,0.14023709297180176,29,5377,185.41379310344828,206.79264940147604,38342.20951143919,15,14,848,4529,56.53333333333333,323.5,106.96171520766002,99.83093419381602,6046.902299739713,32295.30721169948,0.4827586206896552,0.8422912404686628,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288043.567381,1753288043.693667,A,10.0.2.100,104.16.248.249,36711,443,6,0.12628602981567383,29,5356,184.68965517241378,229.6374352913635,42411.65873863941,15,14,848,4508,56.53333333333333,322.0,118.77798377139491,110.85945151996859,6714.915349209526,35696.74338942988,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288046.726875,1753288046.854728,A,10.0.2.100,104.16.249.249,48907,443,6,0.1278529167175293,29,5357,184.72413793103448,226.82313978077553,41899.70895881429,15,14,848,4509,56.53333333333333,322.07142857142856,117.32231367971148,109.50082610106405,6632.621466693023,35267.087492121274,0.4827586206896552,0.841702445398544,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288049.909596,1753288050.035507,A,10.0.2.100,104.16.249.249,60465,443,6,0.12591099739074707,29,5355,184.6551724137931,230.32142228214252,42530.04194209907,15,14,848,4507,56.53333333333333,321.92857142857144,119.13177014593579,111.18965213620673,6734.9160722502365,35795.12586984884,0.4827586206896552,0.8416433239962652,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288053.085742,1753288053.217974,A,10.0.2.100,104.16.249.249,42161,443,6,0.1322319507598877,29,5356,184.68965517241378,219.3115947647132,40504.58281240703,15,14,848,4508,56.53333333333333,322.0,113.43703177485166,105.87456298986154,6412.9735296716135,34091.609282735415,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288056.25524,1753288056.387846,A,10.0.2.100,104.16.248.249,55083,443,6,0.13260602951049805,29,5355,184.6551724137931,218.69292148366566,40382.7791222424,15,14,848,4507,56.53333333333333,321.92857142857144,113.11702835362017,105.57589313004549,6394.882669591327,33987.896452651075,0.4827586206896552,0.8416433239962652,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288059.419822,1753288059.546371,A,10.0.2.100,104.16.248.249,57231,443,6,0.12654900550842285,29,5356,184.68965517241378,229.16023625385043,42323.525012952516,15,14,848,4508,56.53333333333333,322.0,118.53115668302608,110.62907957082435,6700.961391147074,35622.56362180544,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288062.585384,1753288062.71351,A,10.0.2.100,104.16.248.249,40749,443,6,0.1281261444091797,29,5356,184.68965517241378,226.33944175660588,41802.55344994418,15,14,848,4508,56.53333333333333,322.0,117.07212504652028,109.2673167100856,6618.477469296613,35184.07598064756,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288065.747432,1753288065.878037,A,10.0.2.100,104.16.248.249,40181,443,6,0.13060498237609863,29,5357,184.72413793103448,222.04359644174758,41016.811935808335,15,14,848,4509,56.53333333333333,322.07142857142856,114.85013609055909,107.19346035118849,6492.861026986274,34523.950908822066,0.4827586206896552,0.841702445398544,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288068.906899,1753288069.036696,A,10.0.2.100,104.16.249.249,45211,443,6,0.12979698181152344,29,5357,184.72413793103448,223.4258423829187,41272.146125699845,15,14,848,4509,56.53333333333333,322.07142857142856,115.56509088771656,107.86075149520212,6533.279804852244,34738.8663208476,0.4827586206896552,0.841702445398544,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288072.062271,1753288072.19467,A,10.0.2.100,104.16.249.249,34917,443,6,0.1323988437652588,29,5356,184.68965517241378,219.0351454384041,40453.525481658355,15,14,848,4508,56.53333333333333,322.0,113.29404074400212,105.74110469440198,6404.88977006092,34048.63571159744,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288075.226878,1753288075.358401,A,10.0.2.100,104.16.248.249,57467,443,6,0.13152313232421875,29,5355,184.6551724137931,220.49353210743084,40715.27118742387,15,14,848,4507,56.53333333333333,321.92857142857144,114.04837867625733,106.44515343117351,6447.53500783108,34267.736179592786,0.4827586206896552,0.8416433239962652,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288078.384011,1753288078.526548,A,10.0.2.100,104.16.248.249,37205,443,6,0.14253687858581543,29,5355,184.6551724137931,203.4561180778231,37569.224562301475,15,14,848,4507,56.53333333333333,321.92857142857144,105.23592314370161,98.2201949341215,5949.337521723931,31619.88704057754,0.4827586206896552,0.8416433239962652,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288081.559462,1753288081.700101,A,10.0.2.100,104.16.249.249,53769,443,6,0.1406388282775879,29,5355,184.6551724137931,206.20194547384054,38076.255793531585,15,14,848,4507,56.53333333333333,321.92857142857144,106.65617869336579,99.54576678047474,6029.629302131612,32046.626491399977,0.4827586206896552,0.8416433239962652,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288084.731978,1753288084.865172,A,10.0.2.100,104.16.248.249,47405,443,6,0.1331939697265625,29,5355,184.6551724137931,217.72757475083057,40204.522854851646,15,14,848,4507,56.53333333333333,321.92857142857144,112.61771107801582,105.10986367281475,6366.654599610494,33837.86825524115,0.4827586206896552,0.8416433239962652,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288087.900713,1753288088.028818,A,10.0.2.100,104.16.248.249,34201,443,6,0.12810492515563965,29,5356,184.68965517241378,226.3769325400001,41809.4776098014,15,14,848,4508,56.53333333333333,322.0,117.09151683103454,109.28541570896557,6619.573751514486,35189.90385828691,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288091.064562,1753288091.197293,A,10.0.2.100,104.16.249.249,35413,443,6,0.13273096084594727,29,5355,184.6551724137931,218.48707954173958,40344.76934296605,15,14,848,4507,56.53333333333333,321.92857142857144,113.01055838365839,105.47652115808117,6388.863567289488,33955.90577567656,0.4827586206896552,0.8416433239962652,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288094.234335,1753288094.359873,A,10.0.2.100,104.16.249.249,55585,443,6,0.12553811073303223,29,5356,184.68965517241378,231.0055474840707,42664.334907747674,15,14,848,4508,56.53333333333333,322.0,119.48562800900208,111.5199194750686,6754.920836775585,35909.41407097209,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288097.399275,1753288097.523541,A,10.0.2.100,104.16.249.249,43559,443,6,0.12426590919494629,29,5356,184.68965517241378,233.3705212304469,43101.12109345771,15,14,848,4508,56.53333333333333,322.0,120.70889029161047,112.66163093883644,6824.075931152378,36277.04516230533,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288100.561067,1753288100.682891,A,10.0.2.100,104.16.248.249,50675,443,6,0.12182378768920898,29,5355,184.6551724137931,238.04874688335428,43956.93239863318,15,14,848,4507,56.53333333333333,321.92857142857144,123.12866218104531,114.92008470230896,6960.873701968429,36996.058696664746,0.4827586206896552,0.8416433239962652,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288103.723086,1753288103.857418,A,10.0.2.100,104.16.249.249,57401,443,6,0.13433194160461426,29,5355,184.6551724137931,215.88312990634134,39863.93657408476,15,14,848,4507,56.53333333333333,321.92857142857144,111.66368788259035,104.219442023751,6312.720488295775,33551.21608578898,0.4827586206896552,0.8416433239962652,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288106.889396,1753288107.018069,A,10.0.2.100,104.16.248.249,37439,443,6,0.12867307662963867,29,5357,184.72413793103448,225.3773731040182,41632.64095580088,15,14,848,4509,56.53333333333333,322.07142857142856,116.5745033296646,108.80286977435361,6590.345254903705,35042.29570089717,0.4827586206896552,0.841702445398544,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288110.049697,1753288110.170105,A,10.0.2.100,104.16.248.249,46549,443,6,0.1204080581665039,29,5356,184.68965517241378,240.8476678520795,44482.07272468061,15,14,848,4508,56.53333333333333,322.0,124.57637992348938,116.2712879285901,7042.7180116746,37439.35471300601,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288113.198524,1753288113.329968,A,10.0.2.100,104.16.248.249,54841,443,6,0.13144397735595703,29,5355,184.6551724137931,220.6263123145347,40739.78973945977,15,14,848,4507,56.53333333333333,321.92857142857144,114.11705809372484,106.50925422080985,6451.41768423191,34288.372055227854,0.4827586206896552,0.8416433239962652,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288116.357491,1753288116.489915,A,10.0.2.100,104.16.248.249,55301,443,6,0.13242387771606445,29,5356,184.68965517241378,218.99373813973418,40445.87798194539,15,14,848,4508,56.53333333333333,322.0,113.27262317572458,105.7211149640096,6403.678963534297,34042.19901841109,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288119.522324,1753288119.64866,A,10.0.2.100,104.16.249.249,48513,443,6,0.12633585929870605,29,5358,184.75862068965517,229.54686152435124,42410.76151887841,15,14,848,4510,56.53333333333333,322.14285714285717,118.73113527121616,110.81572625313508,6712.266847332753,35698.49467154566,0.4827586206896552,0.8417319895483389,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288122.686041,1753288122.816099,A,10.0.2.100,104.16.248.249,56599,443,6,0.13005781173706055,29,5357,184.72413793103448,222.97776360123336,41189.37515902783,15,14,848,4509,56.53333333333333,322.07142857142856,115.33332600063794,107.64443760059541,6520.1773632360655,34669.19779579177,0.4827586206896552,0.841702445398544,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288125.853753,1753288125.981966,A,10.0.2.100,104.16.248.249,34111,443,6,0.12821292877197266,29,5355,184.6551724137931,226.18623782923365,41766.45874398435,15,14,848,4507,56.53333333333333,321.92857142857144,116.9928816358105,109.19335619342314,6613.997575144487,35152.461168839865,0.4827586206896552,0.8416433239962652,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288129.01771,1753288129.145239,A,10.0.2.100,104.16.249.249,44553,443,6,0.12752914428710938,29,5355,184.6551724137931,227.39900092728305,41990.40172295175,15,14,848,4507,56.53333333333333,321.92857142857144,117.62017289342228,109.77882803386079,6649.460440908139,35340.94128204361,0.4827586206896552,0.8416433239962652,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288132.181179,1753288132.319254,A,10.0.2.100,104.16.248.249,36589,443,6,0.1380748748779297,29,5355,184.6551724137931,210.03097070077771,38783.30510698844,15,14,848,4507,56.53333333333333,321.92857142857144,108.63670898316089,101.39426171761683,6141.595281181362,32641.709825807076,0.4827586206896552,0.8416433239962652,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288135.361202,1753288135.486624,A,10.0.2.100,104.16.249.249,40259,443,6,0.12542200088500977,29,5356,184.68965517241378,231.2194016629345,42703.831562299216,15,14,848,4508,56.53333333333333,322.0,119.59624223944888,111.62315942348562,6761.174227936844,35942.65733436237,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288138.524288,1753288138.652106,A,10.0.2.100,104.16.249.249,53169,443,6,0.12781810760498047,29,5356,184.68965517241378,226.8849112492259,41903.29602244324,15,14,848,4508,56.53333333333333,322.0,117.35426443925478,109.53064680997113,6634.427749632537,35268.8682728107,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288141.689316,1753288141.816924,A,10.0.2.100,104.16.248.249,38459,443,6,0.127608060836792,29,5356,184.68965517241378,227.25837074736515,41972.270128375436,15,14,848,4508,56.53333333333333,322.0,117.54743314518886,109.71093760217627,6645.348220474677,35326.92190790076,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288144.85325,1753288144.980512,A,10.0.2.100,104.16.248.249,53081,443,6,0.12726187705993652,29,5357,184.72413793103448,227.8765697157042,42094.30289541474,15,14,848,4509,56.53333333333333,322.07142857142856,117.86719123226078,110.0093784834434,6663.425210997143,35430.87768441759,0.4827586206896552,0.841702445398544,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288148.019793,1753288148.1479,A,10.0.2.100,104.16.249.249,54547,443,6,0.12810707092285156,29,5355,184.6551724137931,226.3731407727239,41800.971339239186,15,14,848,4507,56.53333333333333,321.92857142857144,117.08955557209856,109.28358520062532,6619.462875009305,35181.50846422988,0.4827586206896552,0.8416433239962652,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288151.19434,1753288151.341079,A,10.0.2.100,104.16.249.249,49107,443,6,0.14673900604248047,29,5356,184.68965517241378,197.6297971624845,36500.17908973334,15,14,848,4508,56.53333333333333,322.0,102.22230887714714,95.40748828533734,5778.967861854719,30721.211227878623,0.4827586206896552,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288154.371864,1753288154.504575,A,10.0.2.100,104.16.249.249,43643,443,6,0.13271093368530273,29,5355,184.6551724137931,218.52005102132475,40350.85769721359,15,14,848,4507,56.53333333333333,321.92857142857144,113.02761259723694,105.49243842408781,6389.8276988304615,33961.02999838313,0.4827586206896552,0.8416433239962652,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288157.544038,1753288157.670736,A,10.0.2.100,104.16.249.249,45915,443,6,0.12669801712036133,29,5357,184.72413793103448,228.89071714871756,42281.6404057131,15,14,848,4509,56.53333333333333,322.07142857142856,118.39175024933667,110.49896689938089,6693.0802807625,35588.5601249506,0.4827586206896552,0.841702445398544,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288160.707089,1753288160.836445,A,10.0.2.100,104.16.249.249,47473,443,6,0.12935614585876465,29,5357,184.72413793103448,224.18726074030658,41412.79847537319,15,14,848,4509,56.53333333333333,322.07142857142856,115.95892796912409,108.2283327711825,6555.5447278544825,34857.253747518705,0.4827586206896552,0.841702445398544,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288163.870012,1753288163.997835,A,10.0.2.100,104.16.248.249,52087,443,6,0.1278228759765625,30,5356,178.53333333333333,234.6997731884923,41901.732839918826,15,15,848,4508,56.53333333333333,300.53333333333336,117.34988659424614,117.34988659424614,6634.180255461382,35267.552584457444,0.5,0.8416728902165795,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
1753288167.031504,1753288167.171063,A,10.0.2.100,104.16.249.249,41385,443,6,0.13955903053283691,29,5377,185.41379310344828,207.7973735506609,38528.499226962194,15,14,848,4529,56.53333333333333,323.5,107.4814001124108,100.31597343825008,6076.281819688291,32452.2174072739,0.4827586206896552,0.8422912404686628,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,zloader,zloader_1,kdig,POST,cloudflare,zloader_4_cloudflare_kdig_1
